date,state,district,pincode,demo_age_5_17,demo_age_17_
08-09-2025,Uttarakhand,Rudraprayag,246425,1,6
08-09-2025,Uttarakhand,Rudraprayag,246429,0,1
08-09-2025,Uttarakhand,Rudraprayag,246442,0,38
08-09-2025,Uttarakhand,Tehri Garhwal,249123,0,1
08-09-2025,Uttarakhand,Tehri Garhwal,249181,2,20
08-09-2025,Uttarakhand,Udham Singh Nagar,244717,0,1
08-09-2025,Uttarakhand,Udham Singh Nagar,262308,12,94
08-09-2025,Uttarakhand,Udham Singh Nagar,262405,3,40
08-09-2025,Uttarakhand,Udham Singh Nagar,263151,1,27
08-09-2025,Uttarakhand,Udham Singh Nagar,263160,5,24
10-09-2025,Uttarakhand,Almora,263626,2,6
10-09-2025,Uttarakhand,Almora,263628,1,2
10-09-2025,Uttarakhand,Almora,263652,0,2
10-09-2025,Uttarakhand,Almora,263655,0,4
10-09-2025,Uttarakhand,Almora,263661,0,7
10-09-2025,Uttarakhand,Bageshwar,263628,1,3
10-09-2025,Uttarakhand,Bageshwar,263630,0,2
10-09-2025,Uttarakhand,Bageshwar,263640,0,4
10-09-2025,Uttarakhand,Chamoli,246426,0,1
10-09-2025,Uttarakhand,Chamoli,246428,0,12
10-09-2025,Uttarakhand,Chamoli,246449,2,7
10-09-2025,Uttarakhand,Chamoli,246472,0,2
10-09-2025,Uttarakhand,Dehradun,248196,3,12
10-09-2025,Uttarakhand,Dehradun,249201,0,13
10-09-2025,Uttarakhand,Hardwar,247656,0,1
10-09-2025,Uttarakhand,Hardwar,249402,0,2
10-09-2025,Uttarakhand,Haridwar,246763,2,9
10-09-2025,Uttarakhand,Haridwar,247662,0,10
10-09-2025,Uttarakhand,Haridwar,247665,1,16
10-09-2025,Uttarakhand,Haridwar,247671,3,24
10-09-2025,Uttarakhand,Haridwar,249403,2,14
10-09-2025,Uttarakhand,Haridwar,249404,4,26
10-09-2025,Uttarakhand,Nainital,244713,1,5
10-09-2025,Uttarakhand,Nainital,263157,1,5
10-09-2025,Uttarakhand,Nainital,263158,1,2
10-09-2025,Uttarakhand,Pauri Garhwal,246121,0,5
10-09-2025,Uttarakhand,Pauri Garhwal,246167,0,2
10-09-2025,Uttarakhand,Pauri Garhwal,246172,1,4
10-09-2025,Uttarakhand,Pauri Garhwal,246179,1,3
10-09-2025,Uttarakhand,Pauri Garhwal,246275,1,4
10-09-2025,Uttarakhand,Pithoragarh,262529,3,11
10-09-2025,Uttarakhand,Pithoragarh,262542,1,6
10-09-2025,Uttarakhand,Pithoragarh,262547,1,7
10-09-2025,Uttarakhand,Pithoragarh,262553,1,3
10-09-2025,Uttarakhand,Pithoragarh,262554,1,5
10-09-2025,Uttarakhand,Rudraprayag,246171,1,5
10-09-2025,Uttarakhand,Rudraprayag,246475,3,10
10-09-2025,Uttarakhand,Tehri Garhwal,249125,0,7
10-09-2025,Uttarakhand,Tehri Garhwal,249130,0,2
10-09-2025,Uttarakhand,Tehri Garhwal,249132,11,82
10-09-2025,Uttarakhand,Tehri Garhwal,249137,1,8
10-09-2025,Uttarakhand,Tehri Garhwal,249165,5,37
10-09-2025,Uttarakhand,Tehri Garhwal,249196,1,2
10-09-2025,Uttarakhand,Udham Singh Nagar,244717,0,2
10-09-2025,Uttarakhand,Udham Singh Nagar,262311,1,29
10-09-2025,Uttarakhand,Udham Singh Nagar,262405,5,44
10-09-2025,Uttarakhand,Udham Singh Nagar,263145,0,8
10-09-2025,Uttarakhand,Udham Singh Nagar,263149,1,0
10-09-2025,Uttarakhand,Udham Singh Nagar,263151,1,18
10-09-2025,Uttarakhand,Udham Singh Nagar,263152,2,26
10-09-2025,Uttarakhand,Udham Singh Nagar,263153,9,80
10-09-2025,Uttarakhand,Uttarkashi,249152,3,12
10-09-2025,Uttarakhand,Uttarkashi,249165,0,6
10-09-2025,Uttarakhand,Uttarkashi,249193,2,6
11-09-2025,Uttarakhand,Almora,263626,1,4
11-09-2025,Uttarakhand,Almora,263637,0,3
11-09-2025,Uttarakhand,Almora,263643,2,1
11-09-2025,Uttarakhand,Almora,263659,0,9
11-09-2025,Uttarakhand,Almora,263676,0,5
11-09-2025,Uttarakhand,Almora,263680,0,1
11-09-2025,Uttarakhand,Bageshwar,263632,0,2
11-09-2025,Uttarakhand,Bageshwar,263635,2,4
11-09-2025,Uttarakhand,Chamoli,246426,1,0
11-09-2025,Uttarakhand,Chamoli,246427,3,12
11-09-2025,Uttarakhand,Chamoli,246440,1,3
11-09-2025,Uttarakhand,Chamoli,246446,0,2
11-09-2025,Uttarakhand,Chamoli,246482,0,1
11-09-2025,Uttarakhand,Chamoli,246483,2,0
11-09-2025,Uttarakhand,Chamoli,246486,0,3
11-09-2025,Uttarakhand,Champawat,262523,1,19
11-09-2025,Uttarakhand,Champawat,262528,0,35
11-09-2025,Uttarakhand,Dehradun,248002,1,19
11-09-2025,Uttarakhand,Dehradun,248005,0,12
11-09-2025,Uttarakhand,Dehradun,248007,4,28
11-09-2025,Uttarakhand,Dehradun,248179,0,10
11-09-2025,Uttarakhand,Dehradun,248199,0,6
11-09-2025,Uttarakhand,Haridwar,246763,0,9
11-09-2025,Uttarakhand,Haridwar,247656,4,48
11-09-2025,Uttarakhand,Haridwar,247666,2,16
11-09-2025,Uttarakhand,Haridwar,249403,5,14
11-09-2025,Uttarakhand,Haridwar,249407,8,51
11-09-2025,Uttarakhand,Nainital,262308,1,0
11-09-2025,Uttarakhand,Nainital,263126,0,15
11-09-2025,Uttarakhand,Nainital,263157,2,7
11-09-2025,Uttarakhand,Pauri Garhwal,246001,1,5
11-09-2025,Uttarakhand,Pauri Garhwal,246121,1,44
11-09-2025,Uttarakhand,Pauri Garhwal,246162,0,3
11-09-2025,Uttarakhand,Pauri Garhwal,246164,0,3
11-09-2025,Uttarakhand,Pauri Garhwal,246167,1,5
11-09-2025,Uttarakhand,Pauri Garhwal,246169,1,5
11-09-2025,Uttarakhand,Pauri Garhwal,246277,0,2
11-09-2025,Uttarakhand,Pauri Garhwal,246279,0,2
11-09-2025,Uttarakhand,Pithoragarh,262545,0,16
11-09-2025,Uttarakhand,Pithoragarh,262554,1,9
11-09-2025,Uttarakhand,Pithoragarh,262555,0,4
11-09-2025,Uttarakhand,Rudraprayag,246141,1,4
11-09-2025,Uttarakhand,Rudraprayag,246419,0,5
11-09-2025,Uttarakhand,Rudraprayag,246429,0,2
11-09-2025,Uttarakhand,Rudraprayag,246448,0,1
11-09-2025,Uttarakhand,Rudraprayag,246471,0,5
11-09-2025,Uttarakhand,Tehri Garhwal,249130,0,6
11-09-2025,Uttarakhand,Tehri Garhwal,249145,2,12
11-09-2025,Uttarakhand,Tehri Garhwal,249192,0,6
11-09-2025,Uttarakhand,Udham Singh Nagar,244712,9,52
11-09-2025,Uttarakhand,Udham Singh Nagar,244713,8,116
11-09-2025,Uttarakhand,Udham Singh Nagar,263145,0,4
11-09-2025,Uttarakhand,Udham Singh Nagar,263149,1,2
11-09-2025,Uttarakhand,Udham Singh Nagar,263152,4,42
11-09-2025,Uttarakhand,Uttarkashi,249151,2,4
11-09-2025,Uttarakhand,Uttarkashi,249185,8,24
11-09-2025,Uttarakhand,Uttarkashi,249196,0,6
12-09-2025,Uttarakhand,Almora,263601,3,15
12-09-2025,Uttarakhand,Almora,263622,1,6
12-09-2025,Uttarakhand,Almora,263624,2,3
12-09-2025,Uttarakhand,Almora,263625,1,3
12-09-2025,Uttarakhand,Almora,263638,0,1
12-09-2025,Uttarakhand,Almora,263645,0,11
12-09-2025,Uttarakhand,Almora,263658,0,3
12-09-2025,Uttarakhand,Almora,263659,0,3
12-09-2025,Uttarakhand,Almora,263660,0,1
12-09-2025,Uttarakhand,Almora,263667,0,7
12-09-2025,Uttarakhand,Bageshwar,263631,3,1
12-09-2025,Uttarakhand,Chamoli,246427,3,9
12-09-2025,Uttarakhand,Chamoli,246431,1,6
12-09-2025,Uttarakhand,Chamoli,246435,1,6
12-09-2025,Uttarakhand,Chamoli,246441,0,2
12-09-2025,Uttarakhand,Chamoli,246449,2,6
12-09-2025,Uttarakhand,Chamoli,246472,0,4
12-09-2025,Uttarakhand,Chamoli,246481,0,5
12-09-2025,Uttarakhand,Champawat,262523,1,4
12-09-2025,Uttarakhand,Champawat,262525,0,2
12-09-2025,Uttarakhand,Dehradun,248001,27,153
12-09-2025,Uttarakhand,Dehradun,248006,1,7
12-09-2025,Uttarakhand,Dehradun,248008,2,19
12-09-2025,Uttarakhand,Dehradun,248121,0,5
12-09-2025,Uttarakhand,Dehradun,248140,1,24
12-09-2025,Uttarakhand,Dehradun,248146,2,2
12-09-2025,Uttarakhand,Dehradun,248165,0,6
12-09-2025,Uttarakhand,Dehradun,248179,2,5
12-09-2025,Uttarakhand,Dehradun,249204,7,28
12-09-2025,Uttarakhand,Dehradun,249205,1,8
12-09-2025,Uttarakhand,Garhwal,246149,0,4
12-09-2025,Uttarakhand,Haridwar,247661,2,50
12-09-2025,Uttarakhand,Haridwar,247662,0,8
12-09-2025,Uttarakhand,Haridwar,247670,3,10
12-09-2025,Uttarakhand,Haridwar,249401,2,17
12-09-2025,Uttarakhand,Nainital,244713,0,10
12-09-2025,Uttarakhand,Nainital,263132,2,8
12-09-2025,Uttarakhand,Nainital,263141,0,2
12-09-2025,Uttarakhand,Pauri Garhwal,246147,9,2
12-09-2025,Uttarakhand,Pauri Garhwal,246163,0,1
12-09-2025,Uttarakhand,Pauri Garhwal,246165,0,2
12-09-2025,Uttarakhand,Pauri Garhwal,246176,0,4
12-09-2025,Uttarakhand,Pauri Garhwal,246177,0,3
12-09-2025,Uttarakhand,Pithoragarh,262520,0,3
12-09-2025,Uttarakhand,Pithoragarh,262522,3,5
12-09-2025,Uttarakhand,Pithoragarh,262547,0,2
12-09-2025,Uttarakhand,Pithoragarh,262550,0,1
12-09-2025,Uttarakhand,Pithoragarh,262554,0,8
12-09-2025,Uttarakhand,Rudraprayag,246141,2,5
12-09-2025,Uttarakhand,Rudraprayag,246419,0,5
12-09-2025,Uttarakhand,Rudraprayag,246429,0,1
12-09-2025,Uttarakhand,Rudraprayag,246442,0,2
12-09-2025,Uttarakhand,Rudraprayag,246469,1,3
12-09-2025,Uttarakhand,Rudraprayag,246495,0,1
12-09-2025,Uttarakhand,Tehri Garhwal,249126,0,5
12-09-2025,Uttarakhand,Tehri Garhwal,249175,0,12
12-09-2025,Uttarakhand,Tehri Garhwal,249181,2,14
12-09-2025,Uttarakhand,Tehri Garhwal,249186,6,10
12-09-2025,Uttarakhand,Udham Singh Nagar,244716,0,1
12-09-2025,Uttarakhand,Udham Singh Nagar,262311,5,25
12-09-2025,Uttarakhand,Udham Singh Nagar,263145,0,4
12-09-2025,Uttarakhand,Udham Singh Nagar,263148,13,114
12-09-2025,Uttarakhand,Udham Singh Nagar,263149,0,1
12-09-2025,Uttarakhand,Uttarkashi,249141,3,8
12-09-2025,Uttarakhand,Uttarkashi,249151,5,5
12-09-2025,Uttarakhand,Uttarkashi,249152,1,5
12-09-2025,Uttarakhand,Uttarkashi,249193,3,7
12-09-2025,Uttarakhand,Uttarkashi,249196,4,7
13-09-2025,Uttarakhand,Almora,263621,0,3
13-09-2025,Uttarakhand,Almora,263626,1,2
13-09-2025,Uttarakhand,Almora,263658,0,2
13-09-2025,Uttarakhand,Almora,263664,0,2
13-09-2025,Uttarakhand,Almora,263667,1,1
13-09-2025,Uttarakhand,Almora,263680,0,3
13-09-2025,Uttarakhand,Bageshwar,263631,1,0
13-09-2025,Uttarakhand,Bageshwar,263632,0,5
13-09-2025,Uttarakhand,Bageshwar,263634,1,5
13-09-2025,Uttarakhand,Bageshwar,263641,0,7
13-09-2025,Uttarakhand,Chamoli,246444,1,4
13-09-2025,Uttarakhand,Chamoli,246486,0,1
13-09-2025,Uttarakhand,Chamoli,246487,0,1
13-09-2025,Uttarakhand,Champawat,262523,1,7
13-09-2025,Uttarakhand,Dehradun,248005,1,5
13-09-2025,Uttarakhand,Dehradun,248006,0,1
13-09-2025,Uttarakhand,Dehradun,248007,3,39
13-09-2025,Uttarakhand,Dehradun,248009,4,0
13-09-2025,Uttarakhand,Dehradun,248142,1,27
13-09-2025,Uttarakhand,Dehradun,248196,0,1
13-09-2025,Uttarakhand,Dehradun,248197,8,43
13-09-2025,Uttarakhand,Dehradun,249202,0,5
13-09-2025,Uttarakhand,Dehradun,249204,5,17
13-09-2025,Uttarakhand,Garhwal,246123,0,1
13-09-2025,Uttarakhand,Haridwar,247661,4,48
13-09-2025,Uttarakhand,Haridwar,247666,4,22
13-09-2025,Uttarakhand,Haridwar,247671,6,21
13-09-2025,Uttarakhand,Haridwar,249410,0,5
13-09-2025,Uttarakhand,Nainital,262402,0,8
13-09-2025,Uttarakhand,Nainital,263137,0,1
13-09-2025,Uttarakhand,Nainital,263139,7,70
13-09-2025,Uttarakhand,Nainital,263158,0,4
13-09-2025,Uttarakhand,Pauri Garhwal,246113,0,1
13-09-2025,Uttarakhand,Pauri Garhwal,246128,0,1
13-09-2025,Uttarakhand,Pauri Garhwal,246146,0,3
13-09-2025,Uttarakhand,Pauri Garhwal,246149,8,24
13-09-2025,Uttarakhand,Pauri Garhwal,246164,0,2
13-09-2025,Uttarakhand,Pauri Garhwal,246166,0,2
13-09-2025,Uttarakhand,Pauri Garhwal,246176,0,3
13-09-2025,Uttarakhand,Pauri Garhwal,246275,2,6
13-09-2025,Uttarakhand,Pauri Garhwal,246277,0,3
13-09-2025,Uttarakhand,Pauri Garhwal,246279,0,2
13-09-2025,Uttarakhand,Pithoragarh,262520,1,0
13-09-2025,Uttarakhand,Pithoragarh,262521,2,1
13-09-2025,Uttarakhand,Pithoragarh,262533,0,1
13-09-2025,Uttarakhand,Pithoragarh,262534,1,0
13-09-2025,Uttarakhand,Pithoragarh,262545,0,8
13-09-2025,Uttarakhand,Pithoragarh,262547,0,4
13-09-2025,Uttarakhand,Pithoragarh,262550,0,1
13-09-2025,Uttarakhand,Pithoragarh,262552,0,4
13-09-2025,Uttarakhand,Pithoragarh,262576,0,1
13-09-2025,Uttarakhand,Rudraprayag,246421,1,4
13-09-2025,Uttarakhand,Rudraprayag,246425,2,3
13-09-2025,Uttarakhand,Tehri Garhwal,249121,0,3
13-09-2025,Uttarakhand,Tehri Garhwal,249123,0,1
13-09-2025,Uttarakhand,Tehri Garhwal,249137,0,3
13-09-2025,Uttarakhand,Tehri Garhwal,249145,2,5
13-09-2025,Uttarakhand,Tehri Garhwal,249180,2,17
13-09-2025,Uttarakhand,Tehri Garhwal,249186,0,1
13-09-2025,Uttarakhand,Udham Singh Nagar,262308,13,64
13-09-2025,Uttarakhand,Udham Singh Nagar,263160,0,17
13-09-2025,Uttarakhand,Uttarkashi,249141,4,6
13-09-2025,Uttarakhand,Uttarkashi,249152,1,5
13-09-2025,Uttarakhand,Uttarkashi,249185,1,5
14-09-2025,Uttarakhand,Tehri Garhwal,249161,0,1
14-09-2025,Uttarakhand,Tehri Garhwal,249175,0,1
14-09-2025,Uttarakhand,Tehri Garhwal,249186,1,0
14-09-2025,Uttarakhand,Tehri Garhwal,249196,1,0
14-09-2025,Uttarakhand,Udham Singh Nagar,244712,2,14
14-09-2025,Uttarakhand,Udham Singh Nagar,262401,1,25
14-09-2025,Uttarakhand,Udham Singh Nagar,263160,0,8
14-09-2025,Uttarakhand,Uttarkashi,249196,0,2
15-09-2025,Uttarakhand,Almora,244715,1,0
15-09-2025,Uttarakhand,Almora,263601,6,11
15-09-2025,Uttarakhand,Almora,263656,0,10
15-09-2025,Uttarakhand,Almora,263658,0,4
15-09-2025,Uttarakhand,Almora,263660,0,4
15-09-2025,Uttarakhand,Almora,263663,0,1
15-09-2025,Uttarakhand,Bageshwar,263639,0,1
15-09-2025,Uttarakhand,Chamoli,246426,0,6
15-09-2025,Uttarakhand,Chamoli,246453,2,11
15-09-2025,Uttarakhand,Chamoli,246486,1,5
15-09-2025,Uttarakhand,Champawat,262523,5,13
15-09-2025,Uttarakhand,Dehradun,248007,2,60
15-09-2025,Uttarakhand,Dehradun,248012,1,2
15-09-2025,Uttarakhand,Dehradun,248145,0,2
15-09-2025,Uttarakhand,Dehradun,248152,0,1
15-09-2025,Uttarakhand,Dehradun,249203,0,3
15-09-2025,Uttarakhand,Hardwar,247656,0,2
15-09-2025,Uttarakhand,Haridwar,247664,2,7
15-09-2025,Uttarakhand,Haridwar,247666,3,13
15-09-2025,Uttarakhand,Haridwar,247670,1,26
15-09-2025,Uttarakhand,Haridwar,249401,1,19
15-09-2025,Uttarakhand,Haridwar,249402,4,36
15-09-2025,Uttarakhand,Haridwar,249407,4,45
15-09-2025,Uttarakhand,Haridwar,249408,2,40
15-09-2025,Uttarakhand,Nainital,263128,0,2
15-09-2025,Uttarakhand,Nainital,263140,1,10
15-09-2025,Uttarakhand,Nainital,263157,2,8
15-09-2025,Uttarakhand,Pauri Garhwal,246275,2,8
15-09-2025,Uttarakhand,Pauri Garhwal,246277,0,4
15-09-2025,Uttarakhand,Pauri Garhwal,246285,0,8
15-09-2025,Uttarakhand,Pauri Garhwal,249304,0,22
15-09-2025,Uttarakhand,Pithoragarh,262520,1,0
15-09-2025,Uttarakhand,Pithoragarh,262542,0,1
15-09-2025,Uttarakhand,Pithoragarh,262543,0,6
15-09-2025,Uttarakhand,Pithoragarh,262553,1,1
15-09-2025,Uttarakhand,Pithoragarh,262555,1,0
15-09-2025,Uttarakhand,Rudraprayag,246442,5,23
15-09-2025,Uttarakhand,Rudraprayag,246495,1,0
15-09-2025,Uttarakhand,Tehri Garhwal,249122,0,7
15-09-2025,Uttarakhand,Tehri Garhwal,249126,0,3
15-09-2025,Uttarakhand,Tehri Garhwal,249130,0,2
15-09-2025,Uttarakhand,Tehri Garhwal,249175,0,9
15-09-2025,Uttarakhand,Tehri Garhwal,249181,5,16
15-09-2025,Uttarakhand,Tehri Garhwal,249196,0,4
15-09-2025,Uttarakhand,Tehri Garhwal,249199,0,1
15-09-2025,Uttarakhand,Udham Singh Nagar,244713,8,55
15-09-2025,Uttarakhand,Udham Singh Nagar,262311,2,14
15-09-2025,Uttarakhand,Udham Singh Nagar,262401,11,59
15-09-2025,Uttarakhand,Udham Singh Nagar,262405,4,33
15-09-2025,Uttarakhand,Uttarkashi,249131,0,1
15-09-2025,Uttarakhand,Uttarkashi,249194,0,1
15-09-2025,Uttarakhand,Uttarkashi,249196,1,2
14-09-2025,Uttarakhand,Almora,244715,0,1
14-09-2025,Uttarakhand,Almora,263622,0,1
14-09-2025,Uttarakhand,Almora,263661,0,2
14-09-2025,Uttarakhand,Bageshwar,263628,0,1
14-09-2025,Uttarakhand,Chamoli,246431,0,1
14-09-2025,Uttarakhand,Chamoli,246455,0,1
14-09-2025,Uttarakhand,Champawat,262524,0,4
14-09-2025,Uttarakhand,Dehradun,248013,0,5
14-09-2025,Uttarakhand,Dehradun,248125,0,1
14-09-2025,Uttarakhand,Dehradun,248165,0,1
14-09-2025,Uttarakhand,Dehradun,248171,3,8
14-09-2025,Uttarakhand,Dehradun,248179,0,1
14-09-2025,Uttarakhand,Dehradun,248202,0,1
14-09-2025,Uttarakhand,Dehradun,249204,2,9
14-09-2025,Uttarakhand,Haridwar,247661,0,19
14-09-2025,Uttarakhand,Haridwar,247663,4,18
14-09-2025,Uttarakhand,Haridwar,249402,3,20
14-09-2025,Uttarakhand,Haridwar,249403,3,11
14-09-2025,Uttarakhand,Nainital,244715,4,19
14-09-2025,Uttarakhand,Nainital,263126,0,2
14-09-2025,Uttarakhand,Nainital,263138,0,1
14-09-2025,Uttarakhand,Pauri Garhwal,246162,0,2
14-09-2025,Uttarakhand,Pauri Garhwal,246169,0,1
14-09-2025,Uttarakhand,Pauri Garhwal,246175,0,1
14-09-2025,Uttarakhand,Tehri Garhwal,249001,1,0
14-09-2025,Uttarakhand,Tehri Garhwal,249137,0,1
14-09-2025,Uttarakhand,Tehri Garhwal,249155,1,47
16-09-2025,Uttarakhand,Almora,263623,2,13
16-09-2025,Uttarakhand,Almora,263656,0,13
16-09-2025,Uttarakhand,Almora,263660,0,3
16-09-2025,Uttarakhand,Bageshwar,263619,0,2
16-09-2025,Uttarakhand,Bageshwar,263631,4,5
16-09-2025,Uttarakhand,Bageshwar,263634,1,5
16-09-2025,Uttarakhand,Bageshwar,263635,3,11
16-09-2025,Uttarakhand,Chamoli,246431,0,3
16-09-2025,Uttarakhand,Chamoli,246449,1,5
16-09-2025,Uttarakhand,Chamoli,246472,0,4
16-09-2025,Uttarakhand,Chamoli,246473,0,2
16-09-2025,Uttarakhand,Dehradun,248006,0,2
16-09-2025,Uttarakhand,Dehradun,248009,0,3
16-09-2025,Uttarakhand,Dehradun,248123,0,7
16-09-2025,Uttarakhand,Dehradun,248124,2,2
16-09-2025,Uttarakhand,Dehradun,248199,2,15
16-09-2025,Uttarakhand,Dehradun,249203,0,1
16-09-2025,Uttarakhand,Garhwal,246149,0,7
16-09-2025,Uttarakhand,Garhwal,246161,0,1
16-09-2025,Uttarakhand,Hardwar,247661,0,3
16-09-2025,Uttarakhand,Hardwar,247667,0,4
16-09-2025,Uttarakhand,Haridwar,247656,1,40
16-09-2025,Uttarakhand,Haridwar,247661,4,40
16-09-2025,Uttarakhand,Haridwar,247664,1,15
16-09-2025,Uttarakhand,Haridwar,247670,2,19
16-09-2025,Uttarakhand,Haridwar,247671,3,17
16-09-2025,Uttarakhand,Nainital,263001,1,1
16-09-2025,Uttarakhand,Nainital,263132,8,25
16-09-2025,Uttarakhand,Nainital,263134,2,8
16-09-2025,Uttarakhand,Nainital,263139,11,91
16-09-2025,Uttarakhand,Pauri Garhwal,246113,0,1
16-09-2025,Uttarakhand,Pauri Garhwal,246144,1,1
16-09-2025,Uttarakhand,Pauri Garhwal,246146,0,1
16-09-2025,Uttarakhand,Pauri Garhwal,246155,0,8
16-09-2025,Uttarakhand,Pauri Garhwal,246164,0,1
16-09-2025,Uttarakhand,Pauri Garhwal,246176,1,1
16-09-2025,Uttarakhand,Pauri Garhwal,246177,0,2
16-09-2025,Uttarakhand,Pauri Garhwal,246179,0,4
16-09-2025,Uttarakhand,Pauri Garhwal,246279,0,1
16-09-2025,Uttarakhand,Pithoragarh,262502,0,2
16-09-2025,Uttarakhand,Pithoragarh,262530,0,5
16-09-2025,Uttarakhand,Pithoragarh,262542,2,1
16-09-2025,Uttarakhand,Pithoragarh,262543,2,10
16-09-2025,Uttarakhand,Pithoragarh,262551,0,6
16-09-2025,Uttarakhand,Pithoragarh,262552,2,1
16-09-2025,Uttarakhand,Pithoragarh,262553,1,12
16-09-2025,Uttarakhand,Rudraprayag,246171,0,12
16-09-2025,Uttarakhand,Rudraprayag,246429,1,7
16-09-2025,Uttarakhand,Tehri Garhwal,249137,0,1
16-09-2025,Uttarakhand,Tehri Garhwal,249192,1,4
16-09-2025,Uttarakhand,Tehri Garhwal,249199,2,8
16-09-2025,Uttarakhand,Udham Singh Nagar,244713,12,105
16-09-2025,Uttarakhand,Udham Singh Nagar,262311,7,22
16-09-2025,Uttarakhand,Udham Singh Nagar,263151,0,11
16-09-2025,Uttarakhand,Uttarkashi,249131,0,1
16-09-2025,Uttarakhand,Uttarkashi,249141,5,13
16-09-2025,Uttarakhand,Uttarkashi,249151,2,5
18-09-2025,Uttarakhand,Almora,263601,4,15
18-09-2025,Uttarakhand,Almora,263622,4,10
18-09-2025,Uttarakhand,Almora,263624,3,8
18-09-2025,Uttarakhand,Almora,263625,3,4
18-09-2025,Uttarakhand,Almora,263626,1,5
18-09-2025,Uttarakhand,Almora,263637,1,14
18-09-2025,Uttarakhand,Almora,263667,1,2
18-09-2025,Uttarakhand,Bageshwar,263619,0,1
18-09-2025,Uttarakhand,Bageshwar,263630,3,1
18-09-2025,Uttarakhand,Chamoli,246401,0,4
18-09-2025,Uttarakhand,Chamoli,246424,4,6
18-09-2025,Uttarakhand,Chamoli,246427,1,9
18-09-2025,Uttarakhand,Chamoli,246443,2,5
18-09-2025,Uttarakhand,Chamoli,246444,0,6
18-09-2025,Uttarakhand,Chamoli,246472,1,2
18-09-2025,Uttarakhand,Chamoli,246481,0,1
18-09-2025,Uttarakhand,Champawat,262523,2,15
18-09-2025,Uttarakhand,Champawat,262528,1,26
18-09-2025,Uttarakhand,Dehradun,248125,1,6
18-09-2025,Uttarakhand,Dehradun,248140,0,20
18-09-2025,Uttarakhand,Dehradun,248143,0,3
18-09-2025,Uttarakhand,Dehradun,248144,0,1
18-09-2025,Uttarakhand,Hardwar,247664,0,3
18-09-2025,Uttarakhand,Hardwar,247667,0,5
18-09-2025,Uttarakhand,Haridwar,247666,2,12
18-09-2025,Uttarakhand,Haridwar,249401,3,14
18-09-2025,Uttarakhand,Haridwar,249403,2,14
18-09-2025,Uttarakhand,Haridwar,249407,8,41
18-09-2025,Uttarakhand,Haridwar,249410,1,3
18-09-2025,Uttarakhand,Nainital,263126,2,11
18-09-2025,Uttarakhand,Nainital,263138,2,2
18-09-2025,Uttarakhand,Nainital,263156,0,3
18-09-2025,Uttarakhand,Nainital,263158,0,4
18-09-2025,Uttarakhand,Pauri Garhwal,246001,0,5
18-09-2025,Uttarakhand,Pauri Garhwal,246149,2,35
18-09-2025,Uttarakhand,Pauri Garhwal,246155,0,7
18-09-2025,Uttarakhand,Pauri Garhwal,246174,0,7
18-09-2025,Uttarakhand,Pauri Garhwal,246276,0,1
18-09-2025,Uttarakhand,Pithoragarh,262533,1,1
18-09-2025,Uttarakhand,Pithoragarh,262576,0,5
18-09-2025,Uttarakhand,Rudraprayag,246425,0,6
18-09-2025,Uttarakhand,Rudraprayag,246469,3,1
18-09-2025,Uttarakhand,Tehri Garhwal,249124,0,2
18-09-2025,Uttarakhand,Tehri Garhwal,249137,1,4
18-09-2025,Uttarakhand,Tehri Garhwal,249181,3,29
18-09-2025,Uttarakhand,Tehri Garhwal,249199,0,5
18-09-2025,Uttarakhand,Udham Singh Nagar,244717,0,1
18-09-2025,Uttarakhand,Udham Singh Nagar,262308,18,76
18-09-2025,Uttarakhand,Udham Singh Nagar,263153,9,63
18-09-2025,Uttarakhand,Uttarkashi,249135,0,3
18-09-2025,Uttarakhand,Uttarkashi,249185,6,20
18-09-2025,Uttarakhand,Uttarkashi,249193,2,12
18-09-2025,Uttarakhand,Uttarkashi,249194,0,1
17-09-2025,Uttarakhand,Almora,263646,3,7
17-09-2025,Uttarakhand,Almora,263656,1,7
17-09-2025,Uttarakhand,Bageshwar,263631,1,3
17-09-2025,Uttarakhand,Bageshwar,263632,0,1
17-09-2025,Uttarakhand,Bageshwar,263635,2,6
17-09-2025,Uttarakhand,Chamoli,246440,0,3
17-09-2025,Uttarakhand,Chamoli,246453,0,2
17-09-2025,Uttarakhand,Chamoli,246455,0,4
17-09-2025,Uttarakhand,Dehradun,248002,1,10
17-09-2025,Uttarakhand,Dehradun,248143,0,4
17-09-2025,Uttarakhand,Dehradun,248145,0,2
17-09-2025,Uttarakhand,Dehradun,248196,0,2
17-09-2025,Uttarakhand,Dehradun,249205,0,5
17-09-2025,Uttarakhand,Garhwal,246172,0,1
17-09-2025,Uttarakhand,Hardwar,247656,0,1
17-09-2025,Uttarakhand,Hardwar,249401,0,1
17-09-2025,Uttarakhand,Haridwar,247663,7,67
17-09-2025,Uttarakhand,Haridwar,247668,1,8
17-09-2025,Uttarakhand,Haridwar,249403,2,9
17-09-2025,Uttarakhand,Nainital,244715,0,39
17-09-2025,Uttarakhand,Nainital,262401,0,1
17-09-2025,Uttarakhand,Nainital,263136,0,3
17-09-2025,Uttarakhand,Nainital,263159,7,6
17-09-2025,Uttarakhand,Pauri Garhwal,246124,0,1
17-09-2025,Uttarakhand,Pauri Garhwal,246149,6,27
17-09-2025,Uttarakhand,Pauri Garhwal,246161,0,2
